Incident_ID,Incident_Type,Unit_Type,Priority,Weather_Index,Hour_of_Day,TurnoutTime_Seconds
2804,Medical,Engine,3,Clear,20,83
2805,Traffic Accident,Rescue Squad,3,Fog,18,112
2806,Traffic Accident,Ladder,2,Rain,13,58
2807,Medical,Engine,1,Rain,10,65
2808,Medical,Ambulance,1,Fog,11,40
2809,Medical,Rescue Squad,2,Clear,10,73
2810,Traffic Accident,Chief,1,Rain,10,50
2811,Traffic Accident,Rescue Squad,3,Rain,21,81
2812,Medical,Ladder,1,Clear,20,61
2813,Medical,Rescue Squad,3,Clear,17,112
2814,Medical,Chief,2,Rain,9,75
2815,False Alarm,Ambulance,2,Clear,15,41
2816,Medical,Engine,1,Rain,7,93
2817,Traffic Accident,Ladder,3,Fog,5,87
2818,Traffic Accident,Chief,1,Clear,18,90
2819,Medical,Ladder,2,Clear,12,63
2820,Medical,Rescue Squad,3,Clear,14,76
2821,Medical,Ladder,1,Clear,12,62
2822,Traffic Accident,Chief,2,Fog,0,67
2823,Traffic Accident,Engine,2,Clear,20,74
2824,Traffic Accident,Engine,2,Clear,1,64
2825,Structure Fire,Ladder,2,Rain,12,58
2826,Medical,Ambulance,2,Rain,1,53
2827,False Alarm,Ladder,2,Clear,10,54
2828,Traffic Accident,Rescue Squad,2,Rain,12,80
2829,Medical,Engine,2,Clear,9,84
2830,False Alarm,Engine,1,Rain,22,52
2831,Traffic Accident,Engine,3,Clear,21,96
2832,Structure Fire,Ambulance,3,Clear,14,80
2833,Traffic Accident,Ambulance,2,Fog,0,54
2834,Wellness Check,Chief,2,Clear,13,58
2835,Traffic Accident,Ladder,2,Clear,9,84
2836,Medical,Ladder,2,Fog,17,89
2837,Medical,Rescue Squad,2,Rain,10,63
2838,False Alarm,Engine,1,Clear,6,44
2839,Medical,Ambulance,2,Rain,14,70
2840,Medical,Rescue Squad,1,Fog,2,45
2841,Medical,Rescue Squad,1,Rain,1,39
2842,Medical,Ambulance,2,Clear,21,56
2843,Traffic Accident,Ladder,2,Rain,7,104
2844,False Alarm,Engine,2,Rain,7,105
2845,Medical,Ladder,2,Snow,10,97
2846,Medical,Rescue Squad,3,Clear,15,73
2847,Medical,Engine,2,Rain,1,75
2848,Wellness Check,Chief,2,Clear,21,60
2849,Traffic Accident,Rescue Squad,1,Rain,4,62
2850,Medical,Ladder,1,Storm,6,84
2851,Wellness Check,Ladder,2,Clear,19,86
2852,Wellness Check,Ladder,2,Clear,12,71
2853,Wellness Check,Ambulance,2,Clear,1,49
2854,False Alarm,Rescue Squad,2,Rain,2,92
2855,Medical,Engine,2,Clear,8,72
2856,Traffic Accident,Ladder,1,Rain,9,51
2857,Medical,Ladder,1,Fog,23,34
2858,Wellness Check,Ambulance,3,Rain,12,107
2859,Traffic Accident,Engine,2,Rain,20,91
2860,Traffic Accident,Rescue Squad,1,Clear,12,46
2861,Traffic Accident,Chief,2,Fog,4,64
2862,Medical,Ambulance,2,Clear,22,62
2863,Structure Fire,Rescue Squad,2,Clear,6,42
2864,False Alarm,Chief,1,Clear,16,83
2865,False Alarm,Ladder,2,Rain,14,83
2866,Medical,Ladder,1,Fog,4,42
2867,Medical,Engine,3,Clear,23,93
2868,Medical,Chief,2,Snow,6,83
2869,Traffic Accident,Ladder,2,Snow,1,89
2870,Wellness Check,Ladder,2,Clear,23,63
2871,Medical,Engine,1,Rain,17,82
2872,Structure Fire,Rescue Squad,1,Clear,9,62
2873,Wellness Check,Ladder,3,Clear,0,100
2874,Traffic Accident,Ambulance,1,Fog,13,44
2875,Structure Fire,Ambulance,1,Clear,18,55
2876,Structure Fire,Rescue Squad,3,Clear,15,79
2877,Structure Fire,Chief,2,Rain,18,74
2878,Medical,Engine,2,Fog,5,68
2879,Structure Fire,Ambulance,1,Rain,11,51
2880,Traffic Accident,Ambulance,2,Clear,2,57
2881,Wellness Check,Rescue Squad,2,Clear,6,54
2882,Traffic Accident,Chief,2,Rain,23,46
2883,Traffic Accident,Chief,1,Clear,2,44
2884,Medical,Rescue Squad,2,Clear,16,89
2885,Medical,Ambulance,2,Clear,14,58
2886,Medical,Engine,2,Rain,18,87
2887,Medical,Ambulance,2,Clear,18,77
2888,Traffic Accident,Chief,1,Clear,22,30
2889,False Alarm,Ambulance,1,Clear,10,56
2890,Medical,Engine,2,Clear,20,74
2891,Medical,Ladder,2,Clear,19,77
2892,Wellness Check,Ambulance,3,Clear,1,82
2893,Medical,Rescue Squad,2,Clear,6,51
2894,Structure Fire,Ladder,2,Clear,18,91
2895,Traffic Accident,Rescue Squad,3,Clear,6,74
2896,Traffic Accident,Rescue Squad,1,Clear,9,57
2897,Medical,Rescue Squad,2,Clear,11,55
2898,Medical,Ambulance,1,Clear,22,56
2899,Traffic Accident,Chief,1,Clear,17,89
2900,Structure Fire,Ladder,2,Clear,22,61
2901,Medical,Engine,2,Storm,5,98
2902,Traffic Accident,Chief,2,Clear,19,62
2903,Medical,Ambulance,2,Fog,20,50
2904,Traffic Accident,Rescue Squad,2,Clear,7,82
2905,Medical,Engine,1,Clear,4,58
2906,False Alarm,Ladder,2,Rain,2,69
2907,Medical,Chief,2,Clear,1,66
2908,Medical,Chief,3,Clear,21,80
2909,Medical,Engine,1,Storm,5,66
2910,Medical,Ambulance,1,Clear,6,35
2911,Wellness Check,Ladder,2,Clear,7,104
2912,False Alarm,Engine,3,Clear,3,95
2913,Medical,Rescue Squad,2,Fog,11,31
2914,Medical,Ladder,2,Fog,23,54
2915,Traffic Accident,Chief,3,Clear,11,87
2916,Wellness Check,Engine,3,Clear,16,101
2917,Structure Fire,Chief,2,Snow,21,74
2918,Medical,Chief,2,Clear,21,70
2919,Medical,Chief,1,Clear,18,70
2920,Traffic Accident,Ambulance,3,Rain,8,91
2921,Medical,Chief,2,Clear,11,72
2922,Traffic Accident,Rescue Squad,3,Rain,20,72
2923,Medical,Rescue Squad,1,Fog,16,64
2924,Traffic Accident,Ladder,2,Rain,22,65
2925,Medical,Chief,2,Clear,9,66
2926,Structure Fire,Chief,2,Clear,18,91
2927,Medical,Engine,1,Clear,10,60
2928,Traffic Accident,Ambulance,2,Clear,19,55
2929,Medical,Ladder,2,Clear,21,77
2930,Structure Fire,Chief,2,Clear,23,44
2931,Structure Fire,Engine,1,Clear,12,61
2932,Structure Fire,Ambulance,2,Clear,3,63
2933,Traffic Accident,Ladder,1,Clear,14,48
2934,Traffic Accident,Ladder,1,Clear,11,59
2935,Wellness Check,Chief,2,Clear,23,51
2936,Medical,Ladder,3,Clear,9,118
2937,Wellness Check,Engine,2,Rain,21,75
2938,Medical,Ladder,2,Rain,6,73
2939,Medical,Rescue Squad,2,Clear,23,55
2940,Medical,Engine,2,Clear,1,77
2941,Medical,Ambulance,1,Clear,20,57
2942,Traffic Accident,Ambulance,3,Clear,6,96
2943,Traffic Accident,Chief,3,Clear,7,94
2944,Traffic Accident,Chief,2,Storm,20,91
2945,Structure Fire,Rescue Squad,2,Clear,18,97
2946,Medical,Ambulance,2,Rain,5,57
2947,Medical,Ambulance,2,Clear,20,74
2948,Medical,Ambulance,1,Clear,7,65
2949,Medical,Ambulance,1,Clear,21,34
2950,Medical,Ladder,2,Rain,19,62
2951,Medical,Engine,3,Clear,3,75
2952,Structure Fire,Engine,1,Clear,19,54
2953,Traffic Accident,Rescue Squad,1,Storm,23,80
2954,False Alarm,Ladder,2,Clear,8,86
2955,False Alarm,Ambulance,3,Clear,4,93
2956,Traffic Accident,Ambulance,1,Clear,5,44
2957,Medical,Chief,1,Clear,18,58
2958,Traffic Accident,Chief,2,Clear,11,58
2959,Traffic Accident,Rescue Squad,2,Clear,4,41
2960,Medical,Ambulance,1,Clear,4,51
2961,Medical,Rescue Squad,1,Clear,17,64
2962,Wellness Check,Ladder,2,Rain,5,70
2963,Medical,Engine,2,Rain,8,97
2964,Structure Fire,Ambulance,3,Clear,10,81
2965,Structure Fire,Ladder,2,Clear,22,56
2966,Medical,Ambulance,1,Clear,13,44
2967,Medical,Chief,2,Clear,23,53
2968,Medical,Rescue Squad,2,Clear,1,60
2969,Medical,Chief,1,Clear,13,34
2970,Medical,Engine,3,Storm,18,166
2971,Wellness Check,Chief,3,Clear,9,101
2972,Medical,Ambulance,1,Storm,4,53
2973,Structure Fire,Chief,1,Clear,22,54
2974,Medical,Ambulance,1,Clear,3,39
2975,False Alarm,Engine,1,Clear,6,51
2976,Medical,Chief,2,Clear,23,67
2977,Medical,Rescue Squad,2,Clear,12,70
2978,Wellness Check,Rescue Squad,3,Clear,9,94
2979,Wellness Check,Rescue Squad,1,Storm,9,100
2980,Medical,Chief,2,Clear,3,66
2981,Wellness Check,Chief,3,Clear,15,92
2982,Medical,Chief,2,Rain,14,60
2983,Medical,Ambulance,1,Rain,20,49
2984,Medical,Engine,1,Rain,10,45
2985,Medical,Rescue Squad,2,Clear,18,64
2986,Traffic Accident,Ambulance,3,Clear,20,85
2987,Medical,Rescue Squad,3,Clear,23,71
2988,Medical,Ambulance,3,Clear,2,70
2989,Traffic Accident,Chief,3,Clear,14,86
2990,Traffic Accident,Rescue Squad,2,Clear,15,58
2991,Medical,Chief,3,Fog,13,82
2992,Traffic Accident,Rescue Squad,3,Fog,4,67
2993,Medical,Ladder,2,Clear,16,76
2994,Traffic Accident,Ambulance,1,Clear,17,83
2995,Traffic Accident,Ladder,2,Clear,18,81
2996,False Alarm,Ambulance,1,Clear,0,42
2997,Medical,Engine,1,Clear,8,73
2998,Medical,Rescue Squad,3,Fog,20,69
2999,Medical,Engine,3,Clear,13,103
3000,Medical,Engine,1,Clear,19,55
3001,Medical,Ambulance,2,Clear,20,57
3002,False Alarm,Ladder,3,Storm,19,130
3003,Medical,Chief,2,Fog,20,69
3004,Medical,Ambulance,2,Rain,22,79
3005,Traffic Accident,Chief,2,Clear,10,55
3006,Medical,Engine,3,Clear,23,111
3007,Traffic Accident,Chief,3,Clear,1,86
3008,Medical,Ladder,2,Clear,19,86
3009,Medical,Ambulance,1,Rain,23,54
3010,Medical,Ladder,3,Clear,22,83
3011,Medical,Ladder,1,Clear,4,46
3012,False Alarm,Ambulance,2,Clear,21,41
3013,Medical,Ladder,1,Clear,23,34
3014,Structure Fire,Rescue Squad,2,Clear,14,53
3015,Medical,Rescue Squad,2,Clear,11,72
3016,Medical,Rescue Squad,1,Clear,13,40
3017,Wellness Check,Chief,3,Clear,10,73
3018,Medical,Ladder,1,Fog,20,61
3019,Traffic Accident,Ambulance,3,Clear,8,91
3020,False Alarm,Ambulance,3,Clear,19,98
3021,Structure Fire,Chief,2,Clear,7,80
3022,False Alarm,Ambulance,2,Rain,11,69
3023,Medical,Rescue Squad,1,Snow,2,81
3024,Medical,Ladder,2,Clear,20,70
3025,Medical,Ambulance,2,Clear,14,71
3026,Traffic Accident,Ambulance,2,Storm,7,111
3027,False Alarm,Engine,2,Rain,6,84
3028,Medical,Engine,2,Clear,16,77
3029,Traffic Accident,Engine,3,Clear,11,77
3030,Medical,Ladder,1,Clear,19,37
3031,Structure Fire,Rescue Squad,2,Rain,17,94
3032,Medical,Rescue Squad,1,Clear,17,77
3033,False Alarm,Rescue Squad,3,Clear,14,77
3034,Traffic Accident,Ladder,1,Clear,22,57
3035,Medical,Ladder,2,Clear,2,80
3036,Medical,Engine,1,Snow,18,120
3037,Medical,Ambulance,2,Fog,14,42
3038,Medical,Chief,3,Clear,15,62
3039,Medical,Chief,2,Rain,21,49
3040,Wellness Check,Ambulance,2,Clear,21,61
3041,Structure Fire,Engine,2,Fog,16,77
3042,Structure Fire,Ambulance,3,Rain,0,90
3043,Medical,Ambulance,2,Storm,10,80
3044,Wellness Check,Chief,3,Storm,5,102
3045,Traffic Accident,Engine,2,Clear,22,51
3046,Medical,Ladder,2,Rain,8,87
3047,Traffic Accident,Chief,1,Clear,19,45
3048,Structure Fire,Ladder,2,Clear,15,80
3049,Medical,Engine,1,Clear,5,56
3050,Medical,Ambulance,3,Clear,11,87
3051,Medical,Rescue Squad,2,Rain,18,88
3052,Medical,Rescue Squad,3,Clear,12,83
3053,False Alarm,Engine,1,Fog,12,46
3054,Wellness Check,Rescue Squad,1,Rain,3,49
3055,Traffic Accident,Ladder,3,Rain,8,127
3056,Medical,Rescue Squad,2,Clear,13,56
3057,Medical,Engine,2,Clear,13,75
3058,Traffic Accident,Engine,3,Clear,16,112
3059,Structure Fire,Ladder,2,Clear,4,66
3060,Medical,Rescue Squad,1,Snow,22,92
3061,Structure Fire,Rescue Squad,3,Rain,18,100
3062,Wellness Check,Ambulance,1,Clear,1,49
3063,Medical,Chief,3,Snow,12,99
3064,Medical,Engine,1,Clear,10,55
3065,Traffic Accident,Ambulance,2,Clear,1,69
3066,Medical,Engine,1,Clear,0,35
3067,Medical,Ambulance,2,Clear,20,66
3068,Medical,Chief,1,Rain,2,52
3069,Medical,Ambulance,3,Rain,11,74
3070,Traffic Accident,Engine,2,Rain,6,69
3071,Structure Fire,Rescue Squad,1,Clear,0,35
3072,Medical,Engine,2,Clear,8,90
3073,Wellness Check,Ladder,2,Clear,17,96
3074,Wellness Check,Ladder,1,Storm,23,109
3075,Wellness Check,Ladder,1,Clear,19,61
3076,Medical,Ladder,2,Clear,5,61
3077,Medical,Chief,1,Fog,8,68
3078,False Alarm,Rescue Squad,1,Rain,22,50
3079,Traffic Accident,Rescue Squad,1,Snow,7,84
3080,Medical,Engine,2,Storm,22,109
3081,Medical,Ambulance,2,Clear,17,74
3082,Medical,Engine,1,Clear,14,56
3083,False Alarm,Engine,3,Clear,0,89
3084,Structure Fire,Engine,3,Clear,13,91
3085,Medical,Engine,1,Clear,17,61
3086,Medical,Rescue Squad,1,Clear,18,70
3087,Traffic Accident,Ambulance,3,Rain,18,106
3088,Wellness Check,Engine,2,Clear,9,97
3089,Medical,Rescue Squad,2,Clear,19,53
3090,Traffic Accident,Engine,2,Rain,20,67
3091,False Alarm,Ladder,2,Clear,5,66
3092,Medical,Engine,1,Rain,16,96
3093,Structure Fire,Engine,2,Storm,13,102
3094,Medical,Chief,2,Rain,12,50
3095,Traffic Accident,Ladder,2,Clear,7,99
3096,Structure Fire,Ambulance,3,Fog,21,69
3097,Traffic Accident,Engine,1,Clear,9,85
3098,Traffic Accident,Ambulance,2,Rain,8,90
3099,Medical,Ladder,2,Clear,4,50
3100,False Alarm,Engine,2,Clear,22,59
3101,Structure Fire,Chief,1,Storm,3,72
3102,Medical,Rescue Squad,2,Clear,5,56
3103,Traffic Accident,Chief,1,Snow,5,67
3104,Traffic Accident,Chief,1,Clear,12,44
3105,Medical,Rescue Squad,1,Snow,3,49
3106,Wellness Check,Rescue Squad,2,Storm,21,86
3107,False Alarm,Rescue Squad,1,Clear,7,58
3108,Medical,Engine,2,Clear,4,72
3109,False Alarm,Ambulance,1,Rain,1,40
3110,Medical,Ambulance,1,Fog,8,88
3111,Medical,Rescue Squad,2,Clear,10,58
3112,Medical,Chief,1,Rain,19,48
3113,Wellness Check,Ladder,2,Clear,19,75
3114,Traffic Accident,Rescue Squad,2,Clear,10,63
3115,Medical,Chief,3,Clear,6,79
3116,Medical,Chief,3,Rain,13,70
3117,Traffic Accident,Engine,2,Fog,5,68
3118,Medical,Engine,2,Clear,3,51
3119,Wellness Check,Ambulance,1,Clear,5,49
3120,Wellness Check,Ambulance,2,Rain,2,89
3121,Structure Fire,Ladder,2,Clear,22,71
3122,False Alarm,Ladder,1,Fog,5,58
3123,Medical,Ladder,1,Clear,2,39
3124,False Alarm,Ladder,1,Clear,0,46
3125,Traffic Accident,Chief,2,Clear,20,68
3126,Traffic Accident,Chief,2,Fog,17,67
3127,Medical,Ambulance,2,Storm,22,92
3128,Wellness Check,Engine,2,Clear,22,75
3129,Medical,Engine,2,Clear,3,78
3130,Medical,Rescue Squad,2,Clear,5,58
3131,Medical,Chief,1,Rain,16,68
3132,Structure Fire,Ladder,2,Rain,17,92
3133,Structure Fire,Ladder,2,Storm,5,77
3134,Traffic Accident,Rescue Squad,2,Snow,1,93
3135,Wellness Check,Engine,2,Fog,11,72
3136,Medical,Ladder,2,Clear,11,69
3137,Traffic Accident,Engine,1,Clear,3,35
3138,Medical,Rescue Squad,2,Rain,15,75
3139,Wellness Check,Engine,3,Clear,19,79
3140,Wellness Check,Engine,2,Clear,9,87
3141,Structure Fire,Engine,1,Clear,9,84
3142,Traffic Accident,Ladder,1,Clear,6,50
3143,Medical,Ambulance,3,Clear,13,82
3144,Medical,Chief,1,Clear,6,37
3145,Wellness Check,Engine,1,Clear,11,76
3146,Medical,Engine,2,Clear,10,67
3147,Medical,Engine,3,Clear,16,117
3148,Medical,Ambulance,2,Rain,10,49
3149,Wellness Check,Rescue Squad,2,Clear,20,67
3150,Medical,Ladder,2,Snow,2,99
3151,Medical,Ambulance,1,Rain,18,55
3152,Traffic Accident,Engine,3,Rain,21,79
3153,Wellness Check,Ambulance,2,Rain,3,51
3154,Medical,Ambulance,2,Clear,7,85
3155,Medical,Ambulance,3,Clear,13,108
3156,Medical,Rescue Squad,3,Rain,19,107
3157,Medical,Chief,2,Clear,23,56
3158,Medical,Ladder,1,Clear,13,64
3159,Traffic Accident,Rescue Squad,3,Clear,15,67
3160,Traffic Accident,Rescue Squad,2,Fog,14,38
3161,Traffic Accident,Chief,3,Clear,11,80
3162,Medical,Rescue Squad,3,Clear,15,85
3163,Wellness Check,Ambulance,1,Storm,19,79
3164,Medical,Ambulance,3,Snow,18,145
3165,False Alarm,Engine,2,Clear,4,66
3166,Traffic Accident,Rescue Squad,2,Fog,11,60
3167,Medical,Engine,1,Clear,4,63
3168,Traffic Accident,Ladder,3,Rain,9,117
3169,Medical,Ambulance,2,Clear,16,68
3170,Traffic Accident,Ladder,2,Clear,14,72
3171,Medical,Chief,3,Rain,7,110
3172,Medical,Ambulance,2,Clear,7,88
3173,Wellness Check,Ladder,2,Clear,7,84
3174,Medical,Chief,3,Rain,9,104
3175,Wellness Check,Ladder,2,Clear,19,75
3176,Medical,Chief,3,Storm,12,106
3177,Traffic Accident,Chief,3,Clear,15,68
3178,Traffic Accident,Ambulance,2,Clear,8,96
3179,Structure Fire,Engine,2,Rain,15,71
3180,Medical,Chief,1,Clear,9,78
3181,Medical,Chief,2,Clear,2,62
3182,Medical,Ambulance,2,Clear,22,70
3183,Medical,Engine,2,Storm,21,111
3184,Traffic Accident,Rescue Squad,1,Clear,13,50
3185,False Alarm,Rescue Squad,1,Clear,12,33
3186,Wellness Check,Engine,1,Clear,3,37
3187,Traffic Accident,Ladder,1,Clear,3,50
3188,Traffic Accident,Ambulance,2,Clear,5,45
3189,Traffic Accident,Engine,1,Snow,23,78
3190,Medical,Rescue Squad,1,Storm,18,93
3191,False Alarm,Chief,1,Clear,10,30
3192,Traffic Accident,Rescue Squad,2,Clear,7,90
3193,Structure Fire,Chief,3,Storm,13,114
3194,Medical,Ambulance,1,Clear,7,54
3195,Medical,Chief,2,Clear,13,62
3196,Medical,Engine,2,Fog,22,88
3197,Wellness Check,Chief,1,Rain,6,40
3198,Structure Fire,Ladder,2,Clear,20,76
3199,Medical,Engine,1,Clear,17,95
3200,False Alarm,Ambulance,2,Clear,11,43
3201,Medical,Engine,1,Clear,13,44
3202,Medical,Ladder,3,Rain,14,95
3203,Medical,Ambulance,1,Clear,17,87
3204,Traffic Accident,Rescue Squad,2,Rain,11,52
3205,False Alarm,Ladder,3,Clear,9,133
3206,Medical,Ambulance,1,Clear,11,46
3207,Wellness Check,Chief,2,Clear,7,60
3208,Medical,Engine,2,Snow,5,118
3209,False Alarm,Ambulance,2,Rain,23,55
3210,Traffic Accident,Engine,1,Clear,18,79
3211,Wellness Check,Chief,1,Clear,0,30
3212,Medical,Ambulance,2,Snow,12,86
3213,False Alarm,Rescue Squad,2,Clear,21,45
3214,Traffic Accident,Ladder,2,Clear,15,53
3215,Medical,Ambulance,1,Clear,17,64
3216,Wellness Check,Chief,2,Clear,11,65
3217,Medical,Ambulance,2,Snow,4,90
3218,Wellness Check,Engine,2,Clear,20,55
3219,Medical,Ambulance,2,Rain,12,47
3220,Traffic Accident,Rescue Squad,1,Fog,7,76
3221,Structure Fire,Ambulance,1,Storm,5,71
3222,Medical,Ladder,1,Clear,2,58
3223,Medical,Ambulance,2,Clear,19,75
3224,Medical,Engine,1,Clear,3,60
3225,Medical,Ambulance,2,Clear,11,64
3226,Medical,Rescue Squad,2,Rain,12,83
3227,Structure Fire,Chief,2,Fog,1,57
3228,Medical,Ambulance,2,Rain,18,106
3229,Medical,Ambulance,1,Clear,3,59
3230,Traffic Accident,Ladder,2,Clear,22,67
3231,Medical,Rescue Squad,3,Clear,12,88
3232,False Alarm,Chief,2,Snow,18,117
3233,Wellness Check,Engine,2,Clear,7,76
3234,Traffic Accident,Ambulance,3,Clear,7,104
3235,Structure Fire,Chief,2,Clear,15,45
3236,Wellness Check,Engine,1,Storm,10,78
3237,Medical,Rescue Squad,2,Rain,17,88
3238,Medical,Rescue Squad,1,Fog,3,42
3239,Medical,Chief,2,Rain,23,62
3240,Traffic Accident,Engine,2,Clear,0,72
3241,Medical,Rescue Squad,2,Clear,0,68
3242,Structure Fire,Chief,2,Clear,13,60
3243,False Alarm,Rescue Squad,2,Clear,3,56
3244,Wellness Check,Rescue Squad,2,Fog,10,67
3245,Structure Fire,Rescue Squad,3,Clear,17,104
3246,Medical,Ladder,2,Clear,15,48
3247,Wellness Check,Engine,3,Clear,16,101
3248,Structure Fire,Chief,1,Clear,23,39
3249,Medical,Chief,2,Rain,1,61
3250,Medical,Engine,1,Clear,3,55
3251,False Alarm,Engine,1,Clear,2,35
3252,Traffic Accident,Engine,3,Clear,14,75
3253,Wellness Check,Engine,3,Clear,1,80
3254,Wellness Check,Ambulance,1,Clear,23,45
3255,Structure Fire,Chief,1,Clear,18,78
3256,Structure Fire,Ambulance,1,Fog,8,53
3257,Medical,Rescue Squad,3,Clear,9,99
3258,Medical,Rescue Squad,1,Clear,20,44
3259,Medical,Chief,1,Rain,18,52
3260,Traffic Accident,Rescue Squad,1,Clear,4,45
3261,Traffic Accident,Engine,2,Clear,13,76
3262,Wellness Check,Ambulance,3,Storm,9,141
3263,Medical,Engine,1,Rain,15,58
3264,Traffic Accident,Rescue Squad,2,Rain,5,58
3265,Traffic Accident,Ambulance,1,Clear,7,53
3266,Structure Fire,Engine,2,Clear,1,68
3267,Traffic Accident,Chief,2,Clear,17,83
3268,Medical,Engine,1,Clear,20,69
3269,Structure Fire,Rescue Squad,1,Storm,20,95
3270,Medical,Ambulance,3,Clear,20,74
3271,Medical,Chief,1,Clear,19,38
3272,Medical,Ambulance,2,Fog,7,88
3273,Traffic Accident,Chief,2,Rain,4,54
3274,False Alarm,Ambulance,1,Storm,16,115
3275,Traffic Accident,Rescue Squad,2,Rain,15,61
3276,Traffic Accident,Chief,3,Clear,4,80
3277,Structure Fire,Ladder,2,Snow,16,126
3278,Traffic Accident,Ambulance,1,Clear,3,46
3279,Medical,Ambulance,2,Clear,0,63
3280,Medical,Engine,2,Rain,21,72
3281,Medical,Chief,2,Rain,5,58
3282,Medical,Ladder,2,Fog,0,60
3283,Medical,Rescue Squad,1,Storm,23,89
3284,Medical,Engine,2,Fog,3,60
3285,Medical,Ladder,2,Clear,1,86
3286,False Alarm,Chief,2,Rain,12,63
3287,Medical,Ladder,2,Rain,13,63
3288,Medical,Ambulance,1,Storm,16,108
3289,Medical,Ambulance,2,Clear,10,67
3290,Traffic Accident,Engine,3,Clear,2,107
3291,Medical,Chief,2,Fog,6,46
3292,Medical,Chief,2,Clear,9,76
3293,Structure Fire,Ladder,2,Clear,10,83
3294,Medical,Engine,3,Clear,9,118
3295,Medical,Chief,3,Clear,7,112
3296,Medical,Ambulance,2,Rain,4,74
3297,Medical,Ladder,1,Clear,22,53
3298,Medical,Rescue Squad,3,Rain,1,56
3299,Medical,Ambulance,2,Clear,14,56
3300,Wellness Check,Engine,2,Clear,15,90
3301,Structure Fire,Chief,3,Clear,3,82
3302,Structure Fire,Ambulance,2,Rain,21,51
3303,Medical,Rescue Squad,1,Clear,15,58
3304,False Alarm,Rescue Squad,3,Rain,11,88
3305,Medical,Engine,2,Rain,13,71
3306,Medical,Ambulance,2,Rain,11,65
3307,Traffic Accident,Ladder,1,Rain,20,44
3308,Medical,Ambulance,2,Clear,15,56
3309,Medical,Rescue Squad,1,Clear,15,44
3310,Structure Fire,Engine,2,Clear,21,80
3311,Wellness Check,Engine,2,Clear,11,64
3312,Medical,Ladder,3,Fog,1,89
3313,Traffic Accident,Engine,2,Snow,22,122
3314,False Alarm,Engine,2,Clear,23,95
3315,Medical,Engine,2,Clear,13,61
3316,Medical,Engine,2,Fog,10,71
3317,Medical,Engine,1,Clear,8,59
3318,Medical,Rescue Squad,3,Rain,21,79
3319,Medical,Ambulance,2,Clear,6,57
3320,False Alarm,Chief,1,Clear,11,57
3321,Traffic Accident,Engine,1,Fog,16,71
3322,Traffic Accident,Chief,2,Clear,8,63
3323,Medical,Chief,1,Rain,5,60
3324,Wellness Check,Rescue Squad,1,Fog,11,38
3325,False Alarm,Engine,2,Rain,19,71
3326,Wellness Check,Chief,3,Rain,9,98
3327,Medical,Engine,2,Clear,8,79
3328,Traffic Accident,Ladder,1,Rain,11,47
3329,Medical,Ladder,1,Snow,0,89
3330,Medical,Ladder,2,Storm,1,98
3331,Medical,Chief,1,Rain,18,69
3332,Traffic Accident,Ladder,2,Rain,0,68
3333,Traffic Accident,Rescue Squad,1,Clear,15,48
3334,Medical,Rescue Squad,3,Snow,15,118
3335,Medical,Chief,2,Rain,17,97
3336,Medical,Engine,1,Rain,17,80
3337,Medical,Ambulance,3,Clear,22,84
3338,Medical,Engine,1,Fog,12,62
3339,Medical,Engine,2,Clear,21,77
3340,Traffic Accident,Engine,3,Clear,11,104
3341,Medical,Engine,2,Rain,8,96
3342,Medical,Ambulance,2,Rain,4,54
3343,Medical,Ladder,2,Clear,8,84
3344,False Alarm,Engine,1,Rain,12,61
3345,Traffic Accident,Rescue Squad,1,Clear,15,43
3346,Traffic Accident,Chief,2,Clear,9,107
3347,Medical,Chief,2,Clear,15,60
3348,Structure Fire,Rescue Squad,1,Fog,13,35
3349,Medical,Engine,1,Clear,1,58
3350,Traffic Accident,Ambulance,3,Clear,18,119
3351,False Alarm,Ladder,3,Rain,10,81
3352,Traffic Accident,Chief,2,Clear,18,80
3353,Wellness Check,Ladder,3,Rain,10,88
3354,Traffic Accident,Ambulance,2,Fog,13,53
3355,Medical,Chief,1,Snow,14,57
3356,False Alarm,Ladder,1,Clear,6,39
3357,Medical,Ambulance,1,Clear,14,47
3358,Structure Fire,Ladder,3,Rain,23,97
3359,Medical,Engine,2,Clear,22,62
3360,Medical,Ambulance,2,Clear,7,75
3361,Medical,Ladder,1,Clear,3,56
3362,Medical,Engine,2,Clear,17,83
3363,Medical,Engine,2,Storm,13,117
3364,Structure Fire,Ambulance,3,Rain,20,82
3365,Medical,Rescue Squad,1,Clear,17,69
3366,Medical,Chief,2,Clear,3,66
3367,Structure Fire,Ambulance,1,Storm,1,103
3368,Medical,Engine,2,Clear,20,59
3369,Traffic Accident,Engine,2,Rain,5,61
3370,Traffic Accident,Ambulance,1,Clear,10,61
3371,Wellness Check,Rescue Squad,2,Fog,0,66
3372,Traffic Accident,Chief,1,Rain,14,45
3373,Medical,Ladder,3,Clear,11,85
3374,Traffic Accident,Ambulance,1,Clear,23,42
3375,Medical,Chief,2,Clear,17,73
3376,Medical,Chief,3,Fog,4,65
3377,Traffic Accident,Engine,2,Clear,10,79
3378,Medical,Ladder,2,Rain,23,49
3379,Traffic Accident,Ambulance,2,Clear,20,51
3380,Wellness Check,Engine,1,Fog,18,80
3381,Wellness Check,Engine,2,Rain,21,91
3382,False Alarm,Rescue Squad,2,Clear,0,58
3383,Medical,Chief,3,Clear,16,99
